gene_name	cdR20291_gene	cd630_gene	cdR20291_homolog	cd630_homolog	iCdR700_included	iCdG706_included
D-proline reductase, 45 kDa subunit (EC 1.21.4.1)	fig|645463.3.peg.3291	fig|272563.8.peg.3392	1	1	1	1
none	fig|645463.3.peg.3290	fig|272563.8.peg.3391	1	1	0	0
proline racemase (EC 5.1.1.4)	fig|645463.3.peg.3289	fig|272563.8.peg.3390	1	1	1	1
none	fig|645463.3.peg.343	fig|272563.8.peg.339	1	1	0	0
none	fig|645463.3.peg.3288	fig|272563.8.peg.3389	1	1	0	0
none	fig|645463.3.peg.3287	fig|272563.8.peg.3388	1	1	0	0
none	fig|645463.3.peg.3286	fig|272563.8.peg.3387	1	1	0	0
none	fig|645463.3.peg.3285	fig|272563.8.peg.3386	1	1	0	0
none	fig|645463.3.peg.3284	fig|272563.8.peg.3385	1	1	0	0
Hypoxanthine-guanine phosphoribosyltransferase (EC 2.4.2.8)	fig|645463.3.peg.3283	fig|272563.8.peg.3384	1	1	1	1
none	fig|645463.3.peg.3282	fig|272563.8.peg.3383	1	1	0	0
none	fig|645463.3.peg.3281	fig|272563.8.peg.3382	1	1	0	0
none	fig|645463.3.peg.3280	fig|272563.8.peg.3381	1	1	0	0
2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase (EC 2.3.1.89)	fig|645463.3.peg.3279	fig|272563.8.peg.3380	1	1	1	1
none	fig|645463.3.peg.342	fig|272563.8.peg.338	1	1	0	0
none	fig|645463.3.peg.3278	fig|272563.8.peg.3379	1	1	0	0
none	fig|645463.3.peg.3277	fig|272563.8.peg.3378	1	1	0	0
aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)	fig|645463.3.peg.3276	fig|272563.8.peg.3377	1	1	1	1
none	fig|645463.3.peg.3275	fig|272563.8.peg.3376	1	1	0	0
L-serine dehydratase, beta subunit (EC 4.3.1.17)	fig|645463.3.peg.3274	fig|272563.8.peg.3375	1	1	1	1
none	fig|645463.3.peg.3273	fig|272563.8.peg.3374	1	1	0	0
none	fig|645463.3.peg.3272	fig|272563.8.peg.3373	1	1	0	0
none	fig|645463.3.peg.3271	fig|272563.8.peg.3372	1	1	0	0
none	fig|645463.3.peg.3270	fig|272563.8.peg.3371	1	1	0	0
none	fig|645463.3.peg.3269	fig|272563.8.peg.3370	1	1	0	0
none	fig|645463.3.peg.341	fig|272563.8.peg.337	1	1	0	0
none	fig|645463.3.peg.3268	fig|272563.8.peg.3369	1	1	0	0
none	fig|645463.3.peg.3267	fig|272563.8.peg.3368	1	1	0	0
none	fig|645463.3.peg.3266	fig|272563.8.peg.3367	1	1	0	0
none	fig|645463.3.peg.3265	fig|272563.8.peg.3366	1	1	0	0
none	fig|645463.3.peg.3264	fig|272563.8.peg.3365	1	1	0	0
none	fig|645463.3.peg.3263	fig|272563.8.peg.3364	1	1	0	0
none	fig|645463.3.peg.3262	fig|272563.8.peg.3363	1	1	0	0
none	fig|645463.3.peg.3261	fig|272563.8.peg.3362	1	1	0	0
none	fig|645463.3.peg.3260	fig|272563.8.peg.3361	1	1	0	0
none	fig|645463.3.peg.3259	fig|272563.8.peg.3360	1	1	0	0
none	fig|645463.3.peg.340	fig|272563.8.peg.336	1	1	0	0
none	fig|645463.3.peg.3136	fig|272563.8.peg.3359	1	1	0	0
none	fig|645463.3.peg.3258	fig|272563.8.peg.3359	1	1	0	0
none	fig|645463.3.peg.3257	fig|272563.8.peg.3358	1	1	0	0
none	fig|645463.3.peg.3256	fig|272563.8.peg.3357	1	1	0	0
none	fig|645463.3.peg.3255	fig|272563.8.peg.3356	1	1	0	0
none	fig|645463.3.peg.3254	fig|272563.8.peg.3355	1	1	0	0
none	fig|645463.3.peg.468	fig|272563.8.peg.3354	1	1	0	0
none	fig|645463.3.peg.3253	fig|272563.8.peg.3354	1	1	0	0
none	fig|645463.3.peg.3252	fig|272563.8.peg.3353	1	1	0	0
none	fig|645463.3.peg.3251	fig|272563.8.peg.3352	1	1	0	0
none	fig|645463.3.peg.3250	fig|272563.8.peg.3351	1	1	0	0
none	fig|645463.3.peg.3249	fig|272563.8.peg.3350	1	1	0	0
none	fig|645463.3.peg.339	fig|272563.8.peg.335	1	1	0	0
none	fig|645463.3.peg.3247	fig|272563.8.peg.3349	1	1	0	0
none	fig|645463.3.peg.3246	fig|272563.8.peg.3348	1	1	0	0
none	fig|645463.3.peg.3245	fig|272563.8.peg.3347	1	1	0	0
none	fig|645463.3.peg.3244	fig|272563.8.peg.3346	1	1	0	0
none	fig|645463.3.peg.3243	fig|272563.8.peg.3345	1	1	0	0
none	fig|645463.3.peg.3242	fig|272563.8.peg.3344	1	1	0	0
N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)	fig|645463.3.peg.3237	fig|272563.8.peg.3343	1	1	1	1
none	fig|645463.3.peg.3236	fig|272563.8.peg.3342	1	1	0	0
none	fig|645463.3.peg.2058	fig|272563.8.peg.3341	1	1	0	0
none	fig|645463.3.peg.3235	fig|272563.8.peg.3341	1	1	0	0
none	fig|645463.3.peg.3234	fig|272563.8.peg.3340	1	1	0	0
none	fig|645463.3.peg.338	fig|272563.8.peg.334	1	1	0	0
none	fig|645463.3.peg.3233	fig|272563.8.peg.3339	1	1	0	0
none	fig|645463.3.peg.3232	fig|272563.8.peg.3338	1	1	0	0
none	fig|645463.3.peg.3231	fig|272563.8.peg.3337	1	1	0	0
none	fig|645463.3.peg.3230	fig|272563.8.peg.3336	1	1	0	0
none	fig|645463.3.peg.3229	fig|272563.8.peg.3335	1	1	0	0
none	fig|645463.3.peg.3228	fig|272563.8.peg.3334	1	1	0	0
N-acyl-D-amino-acid deacylase (EC 3.5.1.81)	fig|645463.3.peg.658	fig|272563.8.peg.3333	1	1	1	1
N-acyl-D-amino-acid deacylase (EC 3.5.1.81)	fig|645463.3.peg.3227	fig|272563.8.peg.3333	1	1	1	1
guanine deaminase (EC 3.5.4.3)	fig|645463.3.peg.3226	fig|272563.8.peg.3332	1	1	1	1
none	fig|645463.3.peg.3225	fig|272563.8.peg.3331	1	1	0	0
none	fig|645463.3.peg.3224	fig|272563.8.peg.3330	1	1	0	0
none	fig|645463.3.peg.337	fig|272563.8.peg.333	1	1	0	0
dihydropyrimidinase (EC 3.5.2.2)	fig|645463.3.peg.3223	fig|272563.8.peg.3329	1	1	1	1
Xanthine dehydrogenase, molybdenum binding subunit (EC 1.17.1.4)	fig|645463.3.peg.3222	fig|272563.8.peg.3328	1	1	1	1
none	fig|645463.3.peg.3221	fig|272563.8.peg.3327	1	1	0	0
none	fig|645463.3.peg.3220	fig|272563.8.peg.3326	1	1	0	0
NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)	fig|645463.3.peg.3219	fig|272563.8.peg.3325	1	1	1	1
Phosphoglycerate kinase (EC 2.7.2.3)	fig|645463.3.peg.3218	fig|272563.8.peg.3324	1	1	1	1
Triosephosphate isomerase (EC 5.3.1.1)	fig|645463.3.peg.3217	fig|272563.8.peg.3323	1	1	1	1
2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.1)	fig|645463.3.peg.3216	fig|272563.8.peg.3322	1	1	1	1
Enolase (EC 4.2.1.11)	fig|645463.3.peg.3215	fig|272563.8.peg.3321	1	1	1	1
none	fig|645463.3.peg.3212	fig|272563.8.peg.3320	1	1	0	0
none	fig|645463.3.peg.336	fig|272563.8.peg.332	1	1	0	0
none	fig|645463.3.peg.3211	fig|272563.8.peg.3319	1	1	0	0
none	fig|645463.3.peg.3210	fig|272563.8.peg.3318	1	1	0	0
none	fig|645463.3.peg.3209	fig|272563.8.peg.3317	1	1	0	0
none	fig|645463.3.peg.3208	fig|272563.8.peg.3316	1	1	0	0
none	fig|645463.3.peg.3207	fig|272563.8.peg.3315	1	1	0	0
none	fig|645463.3.peg.3206	fig|272563.8.peg.3314	1	1	0	0
none	fig|645463.3.peg.3205	fig|272563.8.peg.3313	1	1	0	0
none	fig|645463.3.peg.3204	fig|272563.8.peg.3312	1	1	0	0
none	fig|645463.3.peg.3203	fig|272563.8.peg.3311	1	1	0	0
none	fig|645463.3.peg.3379	fig|272563.8.peg.3311	1	1	0	0
none	fig|645463.3.peg.3202	fig|272563.8.peg.3310	1	1	0	0
none	fig|645463.3.peg.335	fig|272563.8.peg.331	1	1	0	0
none	fig|645463.3.peg.3201	fig|272563.8.peg.3309	1	1	0	0
none	fig|645463.3.peg.3200	fig|272563.8.peg.3308	1	1	0	0
none	fig|645463.3.peg.3199	fig|272563.8.peg.3307	1	1	0	0
none	fig|645463.3.peg.3198	fig|272563.8.peg.3306	1	1	0	0
none	fig|645463.3.peg.3196	fig|272563.8.peg.3305	1	1	0	0
none	fig|645463.3.peg.3195	fig|272563.8.peg.3304	1	1	0	0
none	fig|645463.3.peg.3194	fig|272563.8.peg.3303	1	1	0	0
none	fig|645463.3.peg.3193	fig|272563.8.peg.3302	1	1	0	0
none	fig|645463.3.peg.3192	fig|272563.8.peg.3301	1	1	0	0
none	fig|645463.3.peg.3191	fig|272563.8.peg.3300	1	1	0	0
phosphoserine phosphatase (EC 3.1.3.3)	fig|645463.3.peg.334	fig|272563.8.peg.330	1	1	1	1
none	fig|645463.3.peg.25	fig|272563.8.peg.33	1	1	0	0
none	fig|645463.3.peg.3190	fig|272563.8.peg.3298	1	1	0	0
none	fig|645463.3.peg.3189	fig|272563.8.peg.3297	1	1	0	0
none	fig|645463.3.peg.3188	fig|272563.8.peg.3296	1	1	0	0
none	fig|645463.3.peg.3187	fig|272563.8.peg.3295	1	1	0	0
none	fig|645463.3.peg.333	fig|272563.8.peg.329	1	1	0	0
none	fig|645463.3.peg.3162	fig|272563.8.peg.3288	1	1	0	0
none	fig|645463.3.peg.3161	fig|272563.8.peg.3287	1	1	0	0
none	fig|645463.3.peg.3164	fig|272563.8.peg.3286	1	1	0	0
none	fig|645463.3.peg.3159	fig|272563.8.peg.3285	1	1	0	0
none	fig|645463.3.peg.3158	fig|272563.8.peg.3284	1	1	0	0
none	fig|645463.3.peg.3163	fig|272563.8.peg.3284	1	1	0	0
none	fig|645463.3.peg.3175	fig|272563.8.peg.3284	1	1	0	0
none	fig|645463.3.peg.3151	fig|272563.8.peg.3280	1	1	0	0
none	fig|645463.3.peg.332	fig|272563.8.peg.328	1	1	0	0
PTS system, fructose-specific IIA component (EC 2.7.1.69)	fig|645463.3.peg.3150	fig|272563.8.peg.3279	1	1	1	1
none	fig|645463.3.peg.3149	fig|272563.8.peg.3278	1	1	0	0
none	fig|645463.3.peg.3148	fig|272563.8.peg.3277	1	1	0	0
2-isopropylmalate synthase (EC 2.3.3.13)	fig|645463.3.peg.3147	fig|272563.8.peg.3276	1	1	1	0
6-phospho-beta-glucosidase (EC 3.2.1.86)	fig|645463.3.peg.3146	fig|272563.8.peg.3275	1	1	1	1
none	fig|645463.3.peg.3145	fig|272563.8.peg.3274	1	1	0	0
beta-phosphoglucomutase (EC 5.4.2.6)	fig|645463.3.peg.3144	fig|272563.8.peg.3273	1	1	1	1
PTS system, trehalose-specific IIB component (EC 2.7.1.69)	fig|645463.3.peg.3143	fig|272563.8.peg.3272	1	1	1	1
none	fig|645463.3.peg.3142	fig|272563.8.peg.3271	1	1	0	0
PTS system, beta-glucoside-specific IIB component (EC 2.7.1.69)	fig|645463.3.peg.3141	fig|272563.8.peg.3270	1	1	1	1
none	fig|645463.3.peg.331	fig|272563.8.peg.327	1	1	0	0
6-phospho-beta-glucosidase (EC 3.2.1.86)	fig|645463.3.peg.3140	fig|272563.8.peg.3269	1	1	1	1
none	fig|645463.3.peg.3139	fig|272563.8.peg.3268	1	1	0	0
none	fig|645463.3.peg.3138	fig|272563.8.peg.3267	1	1	0	0
none	fig|645463.3.peg.3137	fig|272563.8.peg.3266	1	1	0	0
none	fig|645463.3.peg.3127	fig|272563.8.peg.3264	1	1	0	0
none	fig|645463.3.peg.3126	fig|272563.8.peg.3263	1	1	0	0
none	fig|645463.3.peg.3125	fig|272563.8.peg.3262	1	1	0	0
none	fig|645463.3.peg.3124	fig|272563.8.peg.3261	1	1	0	0
PTS system, beta-glucoside-specific IIB component (EC 2.7.1.69)	fig|645463.3.peg.3123	fig|272563.8.peg.3260	1	1	1	1
none	fig|645463.3.peg.325	fig|272563.8.peg.326	1	1	0	0
6-phospho-beta-glucosidase (EC 3.2.1.86)	fig|645463.3.peg.3122	fig|272563.8.peg.3259	1	1	1	1
none	fig|645463.3.peg.3121	fig|272563.8.peg.3258	1	1	0	0
none	fig|645463.3.peg.3120	fig|272563.8.peg.3257	1	1	0	0
none	fig|645463.3.peg.3119	fig|272563.8.peg.3256	1	1	0	0
none	fig|645463.3.peg.3118	fig|272563.8.peg.3255	1	1	0	0
none	fig|645463.3.peg.3115	fig|272563.8.peg.3254	1	1	0	0
ribulose-phosphate 3-epimerase (EC 5.1.3.1)	fig|645463.3.peg.3114	fig|272563.8.peg.3253	1	1	1	1
none	fig|645463.3.peg.3113	fig|272563.8.peg.3252	1	1	0	0
none	fig|645463.3.peg.3112	fig|272563.8.peg.3251	1	1	0	0
transaldolase (EC 2.2.1.2)	fig|645463.3.peg.3111	fig|272563.8.peg.3250	1	1	1	1
none	fig|645463.3.peg.324	fig|272563.8.peg.325	1	1	0	0
alcohol dehydrogenase (EC 1.1.1.1)	fig|645463.3.peg.3110	fig|272563.8.peg.3249	1	1	1	1
none	fig|645463.3.peg.3109	fig|272563.8.peg.3248	1	1	0	0
PTS system, glucose-specific IIA component (EC 2.7.1.69)	fig|645463.3.peg.3108	fig|272563.8.peg.3247	1	1	1	1
none	fig|645463.3.peg.3107	fig|272563.8.peg.3246	1	1	0	0
PTS system, N-acetylglucosamine-specific IIC component (EC 2.7.1.69)	fig|645463.3.peg.3106	fig|272563.8.peg.3245	1	1	1	1
Arginine/ornithine antiporter ArcD	fig|645463.3.peg.3105	fig|272563.8.peg.3244	1	1	1	1
none	fig|645463.3.peg.3104	fig|272563.8.peg.3243	1	1	0	0
none	fig|645463.3.peg.3103	fig|272563.8.peg.3242	1	1	0	0
PTS system, beta-glucoside-specific IIB component (EC 2.7.1.69)	fig|645463.3.peg.3102	fig|272563.8.peg.3241	1	1	1	1
none	fig|645463.3.peg.323	fig|272563.8.peg.324	1	1	0	0
6-phospho-beta-glucosidase (EC 3.2.1.86)	fig|645463.3.peg.3101	fig|272563.8.peg.3239	1	1	1	1
none	fig|645463.3.peg.3100	fig|272563.8.peg.3238	1	1	0	0
none	fig|645463.3.peg.3099	fig|272563.8.peg.3237	1	1	0	0
none	fig|645463.3.peg.3098	fig|272563.8.peg.3236	1	1	0	0
Trehalose-6-phosphate hydrolase (EC 3.2.1.93)	fig|645463.3.peg.3097	fig|272563.8.peg.3235	1	1	1	1
none	fig|645463.3.peg.3096	fig|272563.8.peg.3234	1	1	0	0
none	fig|645463.3.peg.3095	fig|272563.8.peg.3233	1	1	0	0
none	fig|645463.3.peg.3094	fig|272563.8.peg.3232	1	1	0	0
none	fig|645463.3.peg.3093	fig|272563.8.peg.3231	1	1	0	0
none	fig|645463.3.peg.3092	fig|272563.8.peg.3230	1	1	0	0
Ribose ABC transport system, permease protein RbsC (TC 3.A.1.2.1)	fig|645463.3.peg.322	fig|272563.8.peg.323	1	1	1	1
mannosylglycerate hydrolase (EC 3.2.1.170)	fig|645463.3.peg.3091	fig|272563.8.peg.3229	1	1	1	1
glycerate kinase (EC 2.7.1.31)	fig|645463.3.peg.3090	fig|272563.8.peg.3228	1	1	1	1
none	fig|645463.3.peg.3089	fig|272563.8.peg.3227	1	1	0	0
PTS system, cellobiose-specific IIB component (EC 2.7.1.69)	fig|645463.3.peg.3088	fig|272563.8.peg.3226	1	1	1	1
PTS system, cellobiose-specific IIC component (EC 2.7.1.69)	fig|645463.3.peg.3087	fig|272563.8.peg.3225	1	1	1	1
PTS system, cellobiose-specific IIA component (EC 2.7.1.69)	fig|645463.3.peg.3086	fig|272563.8.peg.3224	1	1	1	1
6-phospho-beta-glucosidase (EC 3.2.1.86)	fig|645463.3.peg.3085	fig|272563.8.peg.3223	1	1	1	1
none	fig|645463.3.peg.3084	fig|272563.8.peg.3222	1	1	0	0
none	fig|645463.3.peg.3083	fig|272563.8.peg.3221	1	1	0	0
none	fig|645463.3.peg.3082	fig|272563.8.peg.3220	1	1	0	0
Ribose ABC transport system, ATP-binding protein RbsA (TC 3.A.1.2.1)	fig|645463.3.peg.321	fig|272563.8.peg.322	1	1	1	1
none	fig|645463.3.peg.3081	fig|272563.8.peg.3219	1	1	0	0
Tagatose 1,6-bisphosphate aldolase (EC 4.1.2.40)	fig|645463.3.peg.3080	fig|272563.8.peg.3218	1	1	1	1
none	fig|645463.3.peg.3072	fig|272563.8.peg.3217	1	1	0	0
none	fig|645463.3.peg.3071	fig|272563.8.peg.3216	1	1	0	0
none	fig|645463.3.peg.3070	fig|272563.8.peg.3215	1	1	0	0
none	fig|645463.3.peg.3069	fig|272563.8.peg.3214	1	1	0	0
none	fig|645463.3.peg.3068	fig|272563.8.peg.3213	1	1	0	0
none	fig|645463.3.peg.3067	fig|272563.8.peg.3212	1	1	0	0
none	fig|645463.3.peg.3066	fig|272563.8.peg.3211	1	1	0	0
none	fig|645463.3.peg.3065	fig|272563.8.peg.3210	1	1	0	0
Ribose ABC transport system, periplasmic ribose-binding protein RbsB (TC 3.A.1.2.1)	fig|645463.3.peg.320	fig|272563.8.peg.321	1	1	1	1
Xylulose kinase (EC 2.7.1.17)	fig|645463.3.peg.3064	fig|272563.8.peg.3209	1	1	1	1
Xylose isomerase (EC 5.3.1.5)	fig|645463.3.peg.3063	fig|272563.8.peg.3208	1	1	1	1
none	fig|645463.3.peg.3062	fig|272563.8.peg.3207	1	1	0	0
none	fig|645463.3.peg.3061	fig|272563.8.peg.3206	1	1	0	0
none	fig|645463.3.peg.3060	fig|272563.8.peg.3205	1	1	0	0
Maltose-6'-phosphate glucosidase (EC 3.2.1.122)	fig|645463.3.peg.3059	fig|272563.8.peg.3204	1	1	1	1
none	fig|645463.3.peg.3058	fig|272563.8.peg.3203	1	1	0	0
PTS system, glucose-specific IIA component (EC 2.7.1.69)	fig|645463.3.peg.3057	fig|272563.8.peg.3202	1	1	1	1
none	fig|645463.3.peg.3056	fig|272563.8.peg.3201	1	1	0	0
ribokinase (EC 2.7.1.15)	fig|645463.3.peg.319	fig|272563.8.peg.320	1	1	1	1
none	fig|645463.3.peg.24	fig|272563.8.peg.32	1	1	0	0
none	fig|645463.3.peg.3055	fig|272563.8.peg.3199	1	1	0	0
none	fig|645463.3.peg.3054	fig|272563.8.peg.3198	1	1	0	0
none	fig|645463.3.peg.3053	fig|272563.8.peg.3197	1	1	0	0
none	fig|645463.3.peg.3052	fig|272563.8.peg.3196	1	1	0	0
none	fig|645463.3.peg.3051	fig|272563.8.peg.3195	1	1	0	0
none	fig|645463.3.peg.3050	fig|272563.8.peg.3194	1	1	0	0
none	fig|645463.3.peg.3049	fig|272563.8.peg.3193	1	1	0	0
PTS system, cellobiose-specific IIC component (EC 2.7.1.69)	fig|645463.3.peg.3048	fig|272563.8.peg.3192	1	1	1	1
none	fig|645463.3.peg.3047	fig|272563.8.peg.3191	1	1	0	0
none	fig|645463.3.peg.3046	fig|272563.8.peg.3190	1	1	0	0
none	fig|645463.3.peg.318	fig|272563.8.peg.319	1	1	0	0
none	fig|645463.3.peg.3045	fig|272563.8.peg.3189	1	1	0	0
none	fig|645463.3.peg.3044	fig|272563.8.peg.3188	1	1	0	0
none	fig|645463.3.peg.3043	fig|272563.8.peg.3187	1	1	0	0
none	fig|645463.3.peg.3042	fig|272563.8.peg.3186	1	1	0	0
none	fig|645463.3.peg.3041	fig|272563.8.peg.3185	1	1	0	0
none	fig|645463.3.peg.3040	fig|272563.8.peg.3184	1	1	0	0
none	fig|645463.3.peg.3039	fig|272563.8.peg.3183	1	1	0	0
none	fig|645463.3.peg.3038	fig|272563.8.peg.3182	1	1	0	0
none	fig|645463.3.peg.3037	fig|272563.8.peg.3181	1	1	0	0
none	fig|645463.3.peg.3036	fig|272563.8.peg.3180	1	1	0	0
Biotin synthase (EC 2.8.1.6)	fig|645463.3.peg.317	fig|272563.8.peg.318	1	1	1	1
none	fig|645463.3.peg.3035	fig|272563.8.peg.3179	1	1	0	0
none	fig|645463.3.peg.3034	fig|272563.8.peg.3178	1	1	0	0
Thioredoxin	fig|645463.3.peg.3033	fig|272563.8.peg.3177	1	1	1	1
Cysteine desulfurase (EC 2.8.1.7)	fig|645463.3.peg.3032	fig|272563.8.peg.3176	1	1	1	1
none	fig|645463.3.peg.3031	fig|272563.8.peg.3175	1	1	0	0
PTS system, maltose and glucose-specific IIC component (EC 2.7.1.69)	fig|645463.3.peg.3030	fig|272563.8.peg.3174	1	1	1	1
none	fig|645463.3.peg.3029	fig|272563.8.peg.3173	1	1	0	0
none	fig|645463.3.peg.3028	fig|272563.8.peg.3172	1	1	0	0
PTS system, glucose-specific IIA component (EC 2.7.1.69)	fig|645463.3.peg.3027	fig|272563.8.peg.3171	1	1	1	1
none	fig|645463.3.peg.3026	fig|272563.8.peg.3170	1	1	0	0
none	fig|645463.3.peg.316	fig|272563.8.peg.317	1	1	0	0
none	fig|645463.3.peg.3025	fig|272563.8.peg.3169	1	1	0	0
none	fig|645463.3.peg.3024	fig|272563.8.peg.3168	1	1	0	0
none	fig|645463.3.peg.3023	fig|272563.8.peg.3167	1	1	0	0
none	fig|645463.3.peg.3022	fig|272563.8.peg.3166	1	1	0	0
none	fig|645463.3.peg.3021	fig|272563.8.peg.3165	1	1	0	0
none	fig|645463.3.peg.3020	fig|272563.8.peg.3164	1	1	0	0
none	fig|645463.3.peg.3019	fig|272563.8.peg.3163	1	1	0	0
none	fig|645463.3.peg.3018	fig|272563.8.peg.3162	1	1	0	0
none	fig|645463.3.peg.3017	fig|272563.8.peg.3160	1	1	0	0
none	fig|645463.3.peg.315	fig|272563.8.peg.316	1	1	0	0
PTS system, IIA component	fig|645463.3.peg.3016	fig|272563.8.peg.3159	1	1	1	0
PTS system, IIB component	fig|645463.3.peg.3015	fig|272563.8.peg.3158	1	1	1	0
PTS system, IIC component	fig|645463.3.peg.3014	fig|272563.8.peg.3157	1	1	1	1
alpha-mannosidase (EC 3.2.1.24)	fig|645463.3.peg.3013	fig|272563.8.peg.3156	1	1	1	1
none	fig|645463.3.peg.3012	fig|272563.8.peg.3155	1	1	0	0
none	fig|645463.3.peg.3011	fig|272563.8.peg.3154	1	1	0	0
Putative Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	fig|645463.3.peg.3010	fig|272563.8.peg.3153	1	1	1	1
none	fig|645463.3.peg.3009	fig|272563.8.peg.3152	1	1	0	0
none	fig|645463.3.peg.3008	fig|272563.8.peg.3151	1	1	0	0
alcohol dehydrogenase (EC 1.1.1.1)	fig|645463.3.peg.3007	fig|272563.8.peg.3150	1	1	1	1
none	fig|645463.3.peg.314	fig|272563.8.peg.315	1	1	0	0
none	fig|645463.3.peg.3006	fig|272563.8.peg.3149	1	1	0	0
2-keto-3-deoxygluconate permease (KDG permease)	fig|645463.3.peg.3005	fig|272563.8.peg.3148	1	1	1	1
altronate dehydratase (EC 4.2.1.7)	fig|645463.3.peg.3004	fig|272563.8.peg.3147	1	1	1	1
altronate dehydratase (EC 4.2.1.7)	fig|645463.3.peg.3003	fig|272563.8.peg.3146	1	1	1	1
none	fig|645463.3.peg.3002	fig|272563.8.peg.3145	1	1	0	0
none	fig|645463.3.peg.3001	fig|272563.8.peg.3144	1	1	0	0
none	fig|645463.3.peg.3000	fig|272563.8.peg.3143	1	1	0	0
none	fig|645463.3.peg.2999	fig|272563.8.peg.3142	1	1	0	0
none	fig|645463.3.peg.2996	fig|272563.8.peg.3141	1	1	0	0
none	fig|645463.3.peg.2995	fig|272563.8.peg.3140	1	1	0	0
none	fig|645463.3.peg.313	fig|272563.8.peg.314	1	1	0	0
Ribonucleotide reductase of class Ib (aerobic), alpha subunit (EC 1.17.4.1)	fig|645463.3.peg.2994	fig|272563.8.peg.3139	1	1	1	1
Ribonucleotide reductase of class Ib (aerobic), beta subunit (EC 1.17.4.1)	fig|645463.3.peg.2993	fig|272563.8.peg.3138	1	1	1	1
none	fig|645463.3.peg.2992	fig|272563.8.peg.3137	1	1	0	0
none	fig|645463.3.peg.2991	fig|272563.8.peg.3136	1	1	0	0
Alkanesulfonates transport system permease protein	fig|645463.3.peg.2990	fig|272563.8.peg.3135	1	1	1	1
Alkanesulfonates ABC transporter ATP-binding protein	fig|645463.3.peg.2989	fig|272563.8.peg.3134	1	1	1	1
none	fig|645463.3.peg.2988	fig|272563.8.peg.3133	1	1	0	0
none	fig|645463.3.peg.2987	fig|272563.8.peg.3132	1	1	0	0
none	fig|645463.3.peg.2986	fig|272563.8.peg.3131	1	1	0	0
Undecaprenyl-diphosphatase (EC 3.6.1.27)	fig|645463.3.peg.2985	fig|272563.8.peg.3130	1	1	1	1
none	fig|645463.3.peg.312	fig|272563.8.peg.313	1	1	0	0
none	fig|645463.3.peg.2984	fig|272563.8.peg.3129	1	1	0	0
none	fig|645463.3.peg.2983	fig|272563.8.peg.3128	1	1	0	0
none	fig|645463.3.peg.2982	fig|272563.8.peg.3127	1	1	0	0
none	fig|645463.3.peg.2981	fig|272563.8.peg.3126	1	1	0	0
none	fig|645463.3.peg.2980	fig|272563.8.peg.3125	1	1	0	0
none	fig|645463.3.peg.2979	fig|272563.8.peg.3124	1	1	0	0
none	fig|645463.3.peg.2978	fig|272563.8.peg.3123	1	1	0	0
none	fig|645463.3.peg.2977	fig|272563.8.peg.3122	1	1	0	0
none	fig|645463.3.peg.3179	fig|272563.8.peg.3122	1	1	0	0
none	fig|645463.3.peg.2976	fig|272563.8.peg.3121	1	1	0	0
none	fig|645463.3.peg.2975	fig|272563.8.peg.3120	1	1	0	0
none	fig|645463.3.peg.311	fig|272563.8.peg.312	1	1	0	0
none	fig|645463.3.peg.2974	fig|272563.8.peg.3119	1	1	0	0
none	fig|645463.3.peg.2973	fig|272563.8.peg.3118	1	1	0	0
none	fig|645463.3.peg.2972	fig|272563.8.peg.3117	1	1	0	0
Substrate-specific component BioY of biotin ECF transporter	fig|645463.3.peg.2971	fig|272563.8.peg.3116	1	1	1	1
3-ketoacyl-CoA thiolase (EC 2.3.1.16)	fig|645463.3.peg.2970	fig|272563.8.peg.3115	1	1	1	1
Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)	fig|645463.3.peg.2969	fig|272563.8.peg.3114	1	1	1	1
none	fig|645463.3.peg.2968	fig|272563.8.peg.3113	1	1	0	0
none	fig|645463.3.peg.2967	fig|272563.8.peg.3112	1	1	0	0
Acetaldehyde dehydrogenase (EC 1.2.1.10)	fig|645463.3.peg.2965	fig|272563.8.peg.3111	1	1	1	1
none	fig|645463.3.peg.2964	fig|272563.8.peg.3110	1	1	0	0
none	fig|645463.3.peg.310	fig|272563.8.peg.311	1	1	0	0
none	fig|645463.3.peg.2963	fig|272563.8.peg.3109	1	1	0	0
none	fig|645463.3.peg.2962	fig|272563.8.peg.3108	1	1	0	0
none	fig|645463.3.peg.2961	fig|272563.8.peg.3107	1	1	0	0
none	fig|645463.3.peg.2960	fig|272563.8.peg.3106	1	1	0	0
none	fig|645463.3.peg.2959	fig|272563.8.peg.3105	1	1	0	0
none	fig|645463.3.peg.2958	fig|272563.8.peg.3104	1	1	0	0
none	fig|645463.3.peg.2957	fig|272563.8.peg.3103	1	1	0	0
none	fig|645463.3.peg.2956	fig|272563.8.peg.3102	1	1	0	0
none	fig|645463.3.peg.2955	fig|272563.8.peg.3101	1	1	0	0
none	fig|645463.3.peg.2954	fig|272563.8.peg.3100	1	1	0	0
none	fig|645463.3.peg.309	fig|272563.8.peg.310	1	1	0	0
