patric	product
645463.3.peg.2135	Xanthine_dehydrogenase_iron-sulfur_subunit_(EC_1.17.1.4)
645463.3.peg.20	Putative_glycosyltransferase
645463.3.peg.2136	Chlorohydrolase/deaminase_family_protein
645463.3.peg.2137	Xanthine_permease
645463.3.peg.2138	Xanthine_permease
645463.3.peg.2139	Two-component_transcriptional_response_regulator,_AtoC_family
645463.3.peg.2140	hypothetical_protein
645463.3.peg.195	Regulatory_sensor-transducer,_BlaR1/MecR1_family
645463.3.peg.2141	AAA_5_ATPase
645463.3.peg.2142	hypothetical_protein
645463.3.peg.2143	Transcriptional_regulator,_YafY_family
645463.3.peg.2144	Substrate-specific_component_QueT_(COG4708)_of_predicted_queuosine-regulated_ECF_transporter
645463.3.peg.2145	hypothetical_protein
645463.3.peg.2146	Possible_hypoxanthine_oxidase_XdhD_(EC_1.-.-.-)
645463.3.peg.2147	Aerobic_carbon_monoxide_dehydrogenase_(quinone),_small_chain_(EC_1.2.5.3)
645463.3.peg.2148	Molybdopterin_dehydrogenase,_FAD-binding_subunit
645463.3.peg.196	Regulatory_sensor-transducer,_BlaR1/MecR1_family
645463.3.peg.2149	FIG00515794:_hypothetical_protein
645463.3.peg.2150	hypothetical_protein
645463.3.peg.2151	ABC_transporter,_permease_protein
645463.3.peg.2152	ABC_transporter,_permease_protein
645463.3.peg.2153	Efflux_ABC_transporter,_ATP-binding_protein
645463.3.peg.2154	ATP-dependent_RNA_helicase_YfmL
645463.3.peg.2155	Xanthine/uracil/thiamine/ascorbate_permease_family_protein
645463.3.peg.2156	Multi_antimicrobial_extrusion_protein_(Na(+)/drug_antiporter),_MATE_family_of_MDR_efflux_pumps
645463.3.peg.2157	putative_sodium:sulfate_symporter
645463.3.peg.2158	Transaldolase_(EC_2.2.1.2)
645463.3.peg.2159	Glycerol-3-phosphate_regulon_repressor,_DeoR_family
645463.3.peg.2160	hypothetical_protein
645463.3.peg.2161	hypothetical_protein
645463.3.peg.2162	Two-component_transcriptional_response_regulator,_OmpR_family
645463.3.peg.2163	Copper-translocating_P-type_ATPase_(EC_3.6.3.4)
645463.3.peg.2164	hypothetical_protein
645463.3.peg.2165	hypothetical_protein
645463.3.peg.197	putative_lipoprotein
645463.3.peg.2166	GTP-binding_protein_TypA/BipA
645463.3.peg.2167	Thioredoxin_reductase_(EC_1.8.1.9)
645463.3.peg.2168	hypothetical_protein
645463.3.peg.2169	Threonine_synthase_(EC_4.2.3.1)
645463.3.peg.2170	Homoserine_kinase_(EC_2.7.1.39)
645463.3.peg.2171	Putative_FabK-like_enoyl-[acyl-carrier-protein]_reductase
645463.3.peg.2172	hypothetical_protein
645463.3.peg.2173	Magnesium_and_cobalt_transporter
645463.3.peg.2174	hypothetical_protein
645463.3.peg.2175	Auxin_efflux_carrier_family_protein
645463.3.peg.2176	hypothetical_protein
645463.3.peg.198	Aspartate_carbamoyltransferase_(EC_2.1.3.2)
645463.3.peg.2177	Acetyltransferase,_GNAT_family
645463.3.peg.2178	hypothetical_protein
645463.3.peg.2179	hypothetical_protein
645463.3.peg.2180	hypothetical_protein
645463.3.peg.2181	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate_synthase_(flavodoxin)_(EC_1.17.7.3)
645463.3.peg.2182	Membrane-associated_zinc_metalloprotease
645463.3.peg.2183	1-deoxy-D-xylulose_5-phosphate_reductoisomerase_(EC_1.1.1.267)
645463.3.peg.2184	Transcriptional_regulator,_Xre_family
645463.3.peg.2185	hypothetical_protein
645463.3.peg.2186	GGDEF_domain
645463.3.peg.199	Dihydroorotate_dehydrogenase_(NAD(+)),_electron_transfer_subunit_(EC_1.3.1.14)
645463.3.peg.2187	Phosphatidate_cytidylyltransferase_(EC_2.7.7.41)
645463.3.peg.2188	Undecaprenyl_diphosphate_synthase_(EC_2.5.1.31)
645463.3.peg.2189	hypothetical_protein
645463.3.peg.2190	Ribosome_recycling_factor
645463.3.peg.2191	Uridylate_kinase_(EC_2.7.4.22)
645463.3.peg.2192	Translation_elongation_factor_Ts
645463.3.peg.2193	SSU_ribosomal_protein_S2p_(SAe)
645463.3.peg.2194	D-alanyl-D-alanine_carboxypeptidase_(EC_3.4.16.4)
645463.3.peg.200	Dihydroorotate_dehydrogenase_(NAD(+)),_catalytic_subunit_(EC_1.3.1.14)
645463.3.peg.2195	hypothetical_protein
645463.3.peg.2196	Transcriptional_regulator
645463.3.peg.2197	hypothetical_protein
645463.3.peg.2198	Clostridial_MutS2-related_protein
645463.3.peg.2199	Protein_with_similarity_to_RtcB
645463.3.peg.2200	Putative_serine/threonine_protein_kinase
645463.3.peg.2201	uncharacterized_protein_with_VanW-like_domain
645463.3.peg.201	Orotate_phosphoribosyltransferase_(EC_2.4.2.10)
645463.3.peg.2202	putative_secreted_protein
645463.3.peg.2203	hypothetical_protein
645463.3.peg.2204	DUF819_domain-containing_protein
645463.3.peg.2205	Deblocking_aminopeptidase_(EC_3.4.11.-)
645463.3.peg.2206	hypothetical_protein
645463.3.peg.2207	[FeFe]-hydrogenase_maturation_protein_HydF
645463.3.peg.2208	[FeFe]-hydrogenase_maturation_protein_HydE
645463.3.peg.2209	[FeFe]-hydrogenase_maturation_protein_HydG
645463.3.peg.202	2-dehydropantoate_2-reductase_(EC_1.1.1.169)
645463.3.peg.2210	hypothetical_protein
645463.3.peg.2211	Pyridoxal_phosphate-dependent_aminotransferase
645463.3.peg.2212	Uncharacterized_DUF1113_membrane_protein_family
645463.3.peg.2213	Uncharacterized_membrane_spanning_protein,_contains_VanZ-like_domain
645463.3.peg.2214	hypothetical_protein
645463.3.peg.2215	Acetyltransferase,_GNAT_family
645463.3.peg.2216	Alanyl-tRNA_synthetase_family_protein
645463.3.peg.2217	hypothetical_protein
645463.3.peg.2218	L-lactate_dehydrogenase_(EC_1.1.1.27)
645463.3.peg.2219	hypothetical_protein
645463.3.peg.203	Transcriptional_activator_CysL,_LysR_family
645463.3.peg.2220	Peptide-methionine_(S)-S-oxide_reductase_MsrA_(EC_1.8.4.11)_/_Peptide-methionine_(R)-S-oxide_reductase_MsrB_(EC_1.8.4.12)
645463.3.peg.2221	patatin-like_phospholipase
645463.3.peg.2222	Hydroxylamine_reductase_(EC_1.7.99.1)
645463.3.peg.2223	Ferredoxin_3_fused_to_uncharacterized_domain
645463.3.peg.2224	Hcp_transcriptional_regulator_HcpR_(Crp/Fnr_family)
645463.3.peg.2225	hypothetical_protein
645463.3.peg.2226	Proton/sodium-glutamate_symport_protein
645463.3.peg.2227	Probable_amino-acid_import_ATP-binding_protein_YxeO
645463.3.peg.2228	Amidohydrolase_family_protein
645463.3.peg.2229	hypothetical_protein
645463.3.peg.204	Putative_membrane_protein_YeiH
645463.3.peg.2230	ABC_transporter,_permease_protein_(cluster_3,_basic_aa/glutamine/opines)
645463.3.peg.2231	Probable_amino-acid_permease_protein_YxeN
645463.3.peg.2232	Probable_amino-acid-binding_protein_YxeM
645463.3.peg.2233	Anaerobic_dimethyl_sulfoxide_reductase_chain_B_(EC_1.8.5.3),_iron-sulfur_binding_subunit
645463.3.peg.2234	Anaerobic_dimethyl_sulfoxide_reductase_chain_A_(EC_1.8.5.3),_molybdopterin-binding_domain
645463.3.peg.2235	SWF/SNF_family_helicase
645463.3.peg.2236	2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate_hydrolase_(EC_3.7.1.-)
645463.3.peg.2237	ATP-dependent_RNA_helicase_YxiN
645463.3.peg.2238	N-acetylmuramoyl-L-alanine_amidase
645463.3.peg.205	8-oxoguanine-DNA-glycosylase
645463.3.peg.2239	hypothetical_protein
645463.3.peg.2240	Phage_protein
645463.3.peg.2241	putative_lipoprotein
645463.3.peg.2242	N-acetylmuramoyl-L-alanine_amidase_(EC_3.5.1.28)
645463.3.peg.2243	Maltose_phosphorylase_(EC_2.4.1.8)
645463.3.peg.2244	Beta-phosphoglucomutase_(EC_5.4.2.6)
645463.3.peg.2245	Neopullulanase_(EC_3.2.1.135)
645463.3.peg.206	Cardiolipin_synthase,_bacterial_type_ClsA
645463.3.peg.2246	Histidinol-phosphatase_(EC_3.1.3.15)
645463.3.peg.2247	Cell_surface_protein
645463.3.peg.2248	Xylose_repressor_XylR_(ROK_family)
645463.3.peg.2249	Bacterial_non-heme_ferritin_(EC_1.16.3.2)
645463.3.peg.2250	Acetyl-CoA_synthetase_(ADP-forming)_alpha_and_beta_chains,_putative
645463.3.peg.2251	2-oxoglutarate/2-oxoacid_ferredoxin_oxidoreductase,_gamma_subunit_(EC_1.2.7.-)
645463.3.peg.2252	2-oxoglutarate/2-oxoacid_ferredoxin_oxidoreductase,_beta_subunit_(EC_1.2.7.-)
645463.3.peg.2253	2-oxoglutarate/2-oxoacid_ferredoxin_oxidoreductase,_alpha_subunit_(EC_1.2.7.-)
645463.3.peg.2254	2-oxoglutarate/2-oxoacid_ferredoxin_oxidoreductase,_delta_subunit,_ferredoxin-like_4Fe-4S_binding_protein_(EC_1.2.7.-)
645463.3.peg.2255	Biosynthetic_Aromatic_amino_acid_aminotransferase_beta_(EC_2.6.1.57)
645463.3.peg.2256	Lactose_permease
645463.3.peg.2257	hypothetical_protein
645463.3.peg.2258	Transcriptional_regulator,_AcrR_family
645463.3.peg.207	Heat_shock_protein_10_kDa_family_chaperone_GroES
645463.3.peg.2259	Putative_esterase
645463.3.peg.2260	Uncharacterized_UPF0118_membrane_protein
645463.3.peg.2261	Aldehyde_dehydrogenase_(EC_1.2.1.3)
645463.3.peg.208	Heat_shock_protein_60_kDa_family_chaperone_GroEL
645463.3.peg.2262	hypothetical_protein
645463.3.peg.2263	Transcriptional_regulator,_MarR_family
645463.3.peg.2264	GTP-binding_protein_related_to_HflX
645463.3.peg.2265	Efflux_ABC_transporter,_permease/ATP-binding_protein_BLi02169
645463.3.peg.2266	Efflux_ABC_transporter,_permease/ATP-binding_protein_BLi02168
645463.3.peg.2267	Transcriptional_regulator,_MarR_family
645463.3.peg.2268	hypothetical_protein
645463.3.peg.2269	Carbonic_anhydrase,_beta_class_(EC_4.2.1.1)
645463.3.peg.2270	Helix-turn-helix_motif
645463.3.peg.2271	hypothetical_protein
645463.3.peg.2272	hypothetical_protein
645463.3.peg.2273	3-dehydroquinate_dehydratase_I_(EC_4.2.1.10)
645463.3.peg.2274	Xenobiotic_acyltransferase_XAT_family
645463.3.peg.2275	Radical_SAM_domain_protein_CAC_2422
645463.3.peg.2276	Hydrolase,_alpha/beta_fold_family
645463.3.peg.2277	hypothetical_protein
645463.3.peg.209	Circadian_phase_modifier_@_NCAIR_mutase_(PurE)-related_protein
645463.3.peg.2278	Sulfite_transporter,_NirC_family
645463.3.peg.2279	Anaerobic_sulfite_reductase_subunit_C_(EC_1.8.1.-)
645463.3.peg.2280	Anaerobic_sulfite_reductase_subunit_B
645463.3.peg.2281	Anaerobic_sulfite_reductase_subunit_A
645463.3.peg.2282	Transcriptional_regulator_CPF_1694,_Crp/Fnr_family
645463.3.peg.2283	Sialic_acid_utilization_regulator,_RpiR_family
645463.3.peg.2284	N-acetylmannosamine_kinase_(EC_2.7.1.60)
645463.3.peg.2285	hypothetical_protein
645463.3.peg.210	FIG099352:_hypothetical_protein
645463.3.peg.2286	probable_beta-D-galactosidase
645463.3.peg.2287	Predicted_sialic_acid_transporter
645463.3.peg.2288	N-acetylneuraminate_lyase_(EC_4.1.3.3)
645463.3.peg.2289	N-acetylmannosamine-6-phosphate_2-epimerase_(EC_5.1.3.9)
645463.3.peg.2290	hypothetical_protein
645463.3.peg.2291	hypothetical_protein
645463.3.peg.2292	GGDEF_domain_protein
645463.3.peg.211	hypothetical_protein
645463.3.peg.2293	Asparaginyl-tRNA_synthetase_(EC_6.1.1.22)
645463.3.peg.2294	hypothetical_protein
645463.3.peg.2295	hypothetical_protein
645463.3.peg.2296	hypothetical_protein
645463.3.peg.2297	hypothetical_protein
645463.3.peg.212	GMP_synthase_[glutamine-hydrolyzing],_amidotransferase_subunit_(EC_6.3.5.2)_/_GMP_synthase_[glutamine-hydrolyzing],_ATP_pyrophosphatase_subunit_(EC_6.3.5.2)
645463.3.peg.2298	ATPase_associated_with_various_cellular_activities,_AAA_5
645463.3.peg.2299	hypothetical_protein
645463.3.peg.2300	hypothetical_protein
645463.3.peg.2301	Glutamate_2,3-aminomutase_(EC_5.4.3.9)
645463.3.peg.2302	Transcriptional_regulator,_GntR_family_domain_/_Aspartate_aminotransferase_(EC_2.6.1.1)
645463.3.peg.2303	Aspartate_racemase_(EC_5.1.1.13)
645463.3.peg.2304	hypothetical_protein
645463.3.peg.2305	Predicted_nicotinate-regulated_transporter_BH3254
645463.3.peg.2306	hypothetical_protein
645463.3.peg.2307	Cupin_2,_conserved_barrel_domain_protein
645463.3.peg.2308	Di-tripeptide/cation_symporter
645463.3.peg.2309	Xaa-Pro_aminopeptidase_(EC_3.4.11.9)
645463.3.peg.2310	Di-tripeptide/cation_symporter
645463.3.peg.2311	Foldase_protein_PrsA_precursor_(EC_5.2.1.8)
645463.3.peg.2312	hypothetical_protein
645463.3.peg.2313	hypothetical_protein
645463.3.peg.213	2',3'-cyclic-nucleotide_2'-phosphodiesterase_(EC_3.1.4.16)
645463.3.peg.2314	Rieske_FeS-domain_containing_oxidoreductase
645463.3.peg.2315	hypothetical_protein
645463.3.peg.2316	PTS_system,_fructose-specific_IIA_component_(EC_2.7.1.202)_/_PTS_system,_fructose-specific_IIB_component_(EC_2.7.1.202)_/_PTS_system,_fructose-specific_IIC_component
645463.3.peg.2317	1-phosphofructokinase_(EC_2.7.1.56)
645463.3.peg.2318	hypothetical_protein
645463.3.peg.2319	Protein_tyrosine_phosphatase_(EC_3.1.3.48)
645463.3.peg.2320	Sporulation_integral_membrane_protein_YtvI
645463.3.peg.2321	hypothetical_protein
645463.3.peg.2322	DNA_topoisomerase_III_(EC_5.99.1.2)
645463.3.peg.2323	Sodium/glycine_symporter_GlyP
645463.3.peg.214	Transcriptional_regulator,_LysR_family
645463.3.peg.2324	ribulose-5-phosphate_4-epimerase_and_related_epimerases_and_aldolases
645463.3.peg.2325	L-ribulose-5-phosphate_4-epimerase_(EC_5.1.3.4)
645463.3.peg.2326	Galactitol-1-phosphate_5-dehydrogenase_(EC_1.1.1.251)
645463.3.peg.2327	PTS_system,_galactitol-specific_IIC_component
645463.3.peg.2328	PTS_system,_galactitol-specific_IIB_component_(EC_2.7.1.200)
645463.3.peg.2329	PTS_system,_galactitol-specific_IIA_component_(EC_2.7.1.200)
645463.3.peg.2330	NtrC_family_Transcriptional_regulator,_ATPase_domain
645463.3.peg.2331	hypothetical_protein
645463.3.peg.215	Chromate_transporter
645463.3.peg.2332	hypothetical_protein
645463.3.peg.2333	Regulatory_sensor-transducer,_BlaR1/MecR1_family
645463.3.peg.2334	Transcriptional_regulator,_GntR_family_domain_/_Aspartate_aminotransferase_(EC_2.6.1.1)
645463.3.peg.2335	AzlC_family_protein
645463.3.peg.2336	Two-component_system_sensor_histidine_kinase
645463.3.peg.216	putative_chromate_transporter
645463.3.peg.2337	Phosphate_regulon_transcriptional_regulatory_protein_PhoB_(SphR)
645463.3.peg.2338	Transcriptional_regulator,_MecI_family
645463.3.peg.2339	Transcriptional_regulator,_MecI_family
645463.3.peg.2340	hypothetical_protein
645463.3.peg.2341	hypothetical_protein
645463.3.peg.2342	hypothetical_protein
645463.3.peg.217	hypothetical_protein
645463.3.peg.2343	Transcriptional_regulator,_Xre_family
645463.3.peg.2344	Mobile_element_protein
645463.3.peg.2345	hypothetical_protein
645463.3.peg.2346	hypothetical_protein
645463.3.peg.2347	Cold_shock_protein_of_CSP_family
645463.3.peg.2348	ABC_transporter,_substrate-binding_protein_(cluster_6,_sulfate/molybdate/tungstate/phosphate)
645463.3.peg.2349	hypothetical_protein
645463.3.peg.2350	ABC_transporter,_ATP-binding_protein
645463.3.peg.218	Excinuclease_ABC_subunit_A_paralog_of_unknown_function
645463.3.peg.2351	hypothetical_protein
645463.3.peg.2352	hypothetical_protein
645463.3.peg.2353	Two-component_transcriptional_response_regulator,_OmpR_family
645463.3.peg.2354	Two-component_system_sensor_histidine_kinase
645463.3.peg.2355	Phosphoglucomutase/phosphomannomutase
645463.3.peg.2356	Ribulose-phosphate_3-epimerase_(EC_5.1.3.1)
645463.3.peg.2357	Ribose-5-phosphate_isomerase_B_(EC_5.3.1.6)
645463.3.peg.2358	Transketolase,_C-terminal_section_(EC_2.2.1.1)
645463.3.peg.2359	Transketolase,_N-terminal_section_(EC_2.2.1.1)
645463.3.peg.2360	Galactitol-1-phosphate_5-dehydrogenase_(EC_1.1.1.251)
645463.3.peg.2361	Galactitol-1-phosphate_5-dehydrogenase_(EC_1.1.1.251)
645463.3.peg.2362	PTS_system,_galactitol-specific_IIC_component
645463.3.peg.2363	PTS_system,_galactitol-specific_IIB_component_(EC_2.7.1.200)
645463.3.peg.2364	PTS_system,_galactitol-specific_IIA_component_(EC_2.7.1.200)
645463.3.peg.2365	NtrC_family_Transcriptional_regulator,_ATPase_domain
645463.3.peg.2366	Transaldolase_(EC_2.2.1.2)
645463.3.peg.2367	Xanthine_phosphoribosyltransferase_(EC_2.4.2.22)
645463.3.peg.2368	Mannitol-1-phosphate_5-dehydrogenase_(EC_1.1.1.17)
645463.3.peg.2369	PTS_system,_mannitol-specific_IIA_component_(EC_2.7.1.197)
645463.3.peg.2370	Mannitol_operon_activator,_BglG_family_/_PTS_system,_mannitol-specific_IIB_component_(EC_2.7.1.197)
645463.3.peg.2371	PTS_system,_mannitol-specific_IIC_component_/_PTS_system,_mannitol-specific_IIB_component_(EC_2.7.1.197)
645463.3.peg.2372	Inosine-5'-monophosphate_dehydrogenase_(EC_1.1.1.205)_/_CBS_domain
645463.3.peg.2373	Uncharacterized_protein_YaaN
645463.3.peg.2374	hypothetical_protein
645463.3.peg.2375	NAD-dependent_4-hydroxybutyrate_dehydrogenase_(EC_1.1.1.61)
645463.3.peg.2376	4-hydroxybutyrate_coenzyme_A_transferase
645463.3.peg.2377	hypothetical_protein
645463.3.peg.2378	4-hydroxybutanoyl-CoA_dehydratase_(EC_4.2.1.120)_/_Vinylacetyl-CoA_Delta-isomerase_(EC_5.3.3.3)
645463.3.peg.2379	Succinate-semialdehyde_dehydrogenase,_CoA-dependent
645463.3.peg.2380	Succinyl-CoA:coenzyme_A_transferase_(EC_2.8.3.-)
645463.3.peg.2381	hypothetical_protein
645463.3.peg.2382	Transcriptional_regulator,_LysR_family
645463.3.peg.219	Sensory_box/GGDEF_family_protein
645463.3.peg.2383	hypothetical_protein
645463.3.peg.2384	Aminopeptidase_YpdF_(MP-,_MA-,_MS-,_AP-,_NP-_specific)
645463.3.peg.2385	Glycine/sarcosine/betaine_reductase_component_C_chain_2
645463.3.peg.2386	Glycine/sarcosine/betaine_reductase_component_C_chain_1
645463.3.peg.2387	Glycine_reductase_component_B_gamma_subunit_(EC_1.21.4.2)_@_selenocysteine-containing
645463.3.peg.2388	Glycine/sarcosine/betaine_reductase_protein_A_@_selenocysteine-containing
645463.3.peg.2389	Glycine_reductase_component_B_beta_subunit_(EC_1.21.4.2)_/_Glycine_reductase_component_B_alpha_subunit_(EC_1.21.4.2)
645463.3.peg.2390	Thioredoxin
645463.3.peg.2391	Thioredoxin_reductase_(EC_1.8.1.9)
645463.3.peg.2392	GrdX_protein
645463.3.peg.2393	Oligoendopeptidase_F
645463.3.peg.2394	Hydrolase,_HAD_superfamily
645463.3.peg.2395	hypothetical_protein
645463.3.peg.2396	hypothetical_protein
645463.3.peg.2397	ABC_transporter,_ATP-binding_protein_(cluster_1,_maltose/g3p/polyamine/iron);_ABC_transporter,_ATP-binding_protein_(cluster_10,_nitrate/sulfonate/bicarbonate)
645463.3.peg.2398	hypothetical_protein
645463.3.peg.2399	ABC_transporter,_permease_protein_(cluster_10,_nitrate/sulfonate/bicarbonate)
645463.3.peg.2400	hypothetical_protein
645463.3.peg.2401	hypothetical_protein
645463.3.peg.2402	Alkanesulfonates-binding_protein
645463.3.peg.2403	hypothetical_protein
645463.3.peg.2404	Uncharacterized_membrane_protein,_YraQ_family
645463.3.peg.2405	hypothetical_protein
645463.3.peg.2406	Uncharacterized_DrsE/F-like_sulphur_relay_protein_SSO3086
645463.3.peg.2407	Quinolinate_phosphoribosyltransferase_[decarboxylating]_(EC_2.4.2.19)
645463.3.peg.2408	L-aspartate_oxidase_(EC_1.4.3.16)
645463.3.peg.220	Putative_transcriptional_antiterminator,_BglG_family_/_PTS_system,_IIA_component
645463.3.peg.2409	Quinolinate_synthetase_(EC_2.5.1.72)
645463.3.peg.2410	Carbon_starvation_protein_A
645463.3.peg.2411	hypothetical_protein
645463.3.peg.2412	hypothetical_protein
645463.3.peg.2413	UPF0118_membrane_protein_YdbI
645463.3.peg.2414	Nudix_hydrolase-like_protein
645463.3.peg.2415	hypothetical_protein
645463.3.peg.2416	Butyrate_kinase_(EC_2.7.2.7)
645463.3.peg.2417	Indolepyruvate_oxidoreductase_subunit_IorB_(EC_1.2.7.8)
645463.3.peg.2418	Indolepyruvate_oxidoreductase_subunit_IorA_(EC_1.2.7.8)
645463.3.peg.2419	Biosynthetic_Aromatic_amino_acid_aminotransferase_alpha_(EC_2.6.1.57)_@_Aspartate_aminotransferase_(EC_2.6.1.1)
645463.3.peg.2420	Sigma-54_dependent_DNA-binding_transcriptional_regulator
645463.3.peg.2421	hypothetical_protein
645463.3.peg.2422	hypothetical_protein
645463.3.peg.2423	hypothetical_protein
645463.3.peg.2424	hypothetical_protein
645463.3.peg.2425	Probable_glycolate_oxidase
645463.3.peg.221	PTS_system,_fructose-specific_IIA_component_(EC_2.7.1.202)
645463.3.peg.2426	hypothetical_protein
645463.3.peg.2427	Regulatory_sensor-transducer,_BlaR1/MecR1_family
645463.3.peg.2428	Transcriptional_regulator,_MecI_family
645463.3.peg.2429	hypothetical_protein
645463.3.peg.2430	hypothetical_protein
645463.3.peg.2431	hypothetical_protein
645463.3.peg.222	PTS_system,_fructose-specific_IIC_component
645463.3.peg.2432	Regulatory_sensor-transducer,_BlaR1/MecR1_family
645463.3.peg.2433	Transcriptional_regulator,_MecI_family
645463.3.peg.2434	hypothetical_protein
645463.3.peg.2435	hypothetical_protein
645463.3.peg.2436	hypothetical_protein
645463.3.peg.2437	Monofunctional_biosynthetic_peptidoglycan_transglycosylase
645463.3.peg.2438	DNA_polymerase_III_polC-type_(EC_2.7.7.7)
645463.3.peg.2439	hypothetical_protein
645463.3.peg.2440	hypothetical_protein
645463.3.peg.2441	hypothetical_protein
645463.3.peg.2442	tRNA-(cytosine32)-2-thiocytidine_synthetase_TtcA
645463.3.peg.2443	Protein_CotJA
645463.3.peg.2444	Polypeptide_composition_of_the_spore_coat_protein_CotJB
645463.3.peg.2445	Manganese_catalase_(EC_1.11.1.6)_=>_Spore_coat_protein_CotJC
645463.3.peg.223	PTS_system,_fructose-specific_IIB_component_(EC_2.7.1.202)
645463.3.peg.2446	N-acetylmuramoyl-L-alanine_amidase
645463.3.peg.2447	Deoxyuridine_5'-triphosphate_nucleotidohydrolase_(EC_3.6.1.23)
645463.3.peg.2448	DNA_topoisomerase_III_(EC_5.99.1.2)
